Loop 1
Starting FedTrimmedAvg server
INFO flwr 2024-03-20 02:40:48,684 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
INFO flwr 2024-03-20 03:03:00,079 | server.py:125 | fit progress: (3, 0.941858124261257, {'accuracy': 0.599}, 6.741502629010938)
DEBUG flwr 2024-03-20 03:03:00,080 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:00,256 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:03:00,257 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:00,392 | server.py:236 | fit_round 4 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:00,423 | server.py:125 | fit progress: (4, 0.8472385701172019, {'accuracy': 0.595}, 7.085165824973956)
DEBUG flwr 2024-03-20 03:03:00,423 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:00,589 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:03:00,589 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:00,723 | server.py:236 | fit_round 5 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:00,780 | server.py:125 | fit progress: (5, 0.8496704483127778, {'accuracy': 0.5982}, 7.442999024991877)
DEBUG flwr 2024-03-20 03:03:00,783 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:00,949 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:03:00,950 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:01,089 | server.py:236 | fit_round 6 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:01,145 | server.py:125 | fit progress: (6, 0.8452048629030565, {'accuracy': 0.5916}, 7.80718864290975)
DEBUG flwr 2024-03-20 03:03:01,146 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:01,317 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:03:01,317 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:01,456 | server.py:236 | fit_round 7 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:01,511 | server.py:125 | fit progress: (7, 0.8418720335153034, {'accuracy': 0.5941}, 8.17319007893093)
DEBUG flwr 2024-03-20 03:03:01,512 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:01,683 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:03:01,684 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:01,816 | server.py:236 | fit_round 8 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:01,855 | server.py:125 | fit progress: (8, 0.8371036126100339, {'accuracy': 0.5999}, 8.518083022907376)
DEBUG flwr 2024-03-20 03:03:01,856 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:02,024 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:03:02,025 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:02,158 | server.py:236 | fit_round 9 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:02,215 | server.py:125 | fit progress: (9, 0.8350910073760064, {'accuracy': 0.5981}, 8.877263623988256)
DEBUG flwr 2024-03-20 03:03:02,218 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:02,383 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:03:02,384 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:02,517 | server.py:236 | fit_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:02,573 | server.py:125 | fit progress: (10, 0.8494888264417721, {'accuracy': 0.5957}, 9.235926421009935)
DEBUG flwr 2024-03-20 03:03:02,576 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:03:02,740 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:03:02,741 | server.py:153 | FL finished in 9.403453717008233
INFO flwr 2024-03-20 03:03:02,741 | app.py:226 | app_fit: losses_distributed [(1, 0.9792379271984101), (2, 0.9543760573863983), (3, 0.9498765587806701), (4, 0.8463641369342804), (5, 0.8537251222133636), (6, 0.8499814283847809), (7, 0.8441050589084625), (8, 0.8463547384738922), (9, 0.8279938507080078), (10, 0.84783282995224)]
INFO flwr 2024-03-20 03:03:02,741 | app.py:227 | app_fit: metrics_distributed_fit {}
INFO flwr 2024-03-20 03:03:02,741 | app.py:228 | app_fit: metrics_distributed {}
INFO flwr 2024-03-20 03:03:02,742 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9721593176040002), (2, 0.9402796245648606), (3, 0.941858124261257), (4, 0.8472385701172019), (5, 0.8496704483127778), (6, 0.8452048629030565), (7, 0.8418720335153034), (8, 0.8371036126100339), (9, 0.8350910073760064), (10, 0.8494888264417721)]
INFO flwr 2024-03-20 03:03:02,742 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5427), (2, 0.5416), (3, 0.599), (4, 0.595), (5, 0.5982), (6, 0.5916), (7, 0.5941), (8, 0.5999), (9, 0.5981), (10, 0.5957)]}
/home/zahil_c/flower-federated-logistic-regression/venv/lib/python3.11/site-packages/sklearn/base.py:432: UserWarning: X has feature names, but LogisticRegression was fitted without feature names
  warnings.warn(
Loop 5
Starting Krum server
INFO flwr 2024-03-20 03:03:08,070 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
INFO flwr 2024-03-20 03:03:08,079 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
INFO flwr 2024-03-20 03:03:08,079 | server.py:89 | Initializing global parameters
INFO flwr 2024-03-20 03:03:08,080 | server.py:276 | Requesting initial parameters from one random client
INFO flwr 2024-03-20 03:04:08,889 | server.py:280 | Received initial parameters from one random client
INFO flwr 2024-03-20 03:04:08,889 | server.py:91 | Evaluating initial parameters
INFO flwr 2024-03-20 03:04:08,910 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
INFO flwr 2024-03-20 03:04:08,910 | server.py:104 | FL starting
DEBUG flwr 2024-03-20 03:04:35,381 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:35,395 | server.py:236 | fit_round 1 received 2 results and 0 failures
WARNING flwr 2024-03-20 03:04:35,396 | krum.py:153 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-03-20 03:04:35,419 | server.py:125 | fit progress: (1, 0.9468810565613976, {'accuracy': 0.5412}, 26.508443673956208)
DEBUG flwr 2024-03-20 03:04:35,422 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:36,142 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
WARNING flwr 2024-03-20 03:04:36,142 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
DEBUG flwr 2024-03-20 03:04:36,143 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:36,373 | server.py:236 | fit_round 2 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:36,429 | server.py:125 | fit progress: (2, 0.9726695070095153, {'accuracy': 0.5277}, 27.518373150960542)
DEBUG flwr 2024-03-20 03:04:36,431 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:36,631 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:36,631 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:36,765 | server.py:236 | fit_round 3 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:36,795 | server.py:125 | fit progress: (3, 0.9412194663450669, {'accuracy': 0.5982}, 27.884845257969573)
DEBUG flwr 2024-03-20 03:04:36,795 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:36,981 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:36,981 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:37,115 | server.py:236 | fit_round 4 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:37,172 | server.py:125 | fit progress: (4, 0.8576799357390892, {'accuracy': 0.5833}, 28.26145071501378)
DEBUG flwr 2024-03-20 03:04:37,175 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:37,351 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:37,352 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:37,486 | server.py:236 | fit_round 5 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:37,538 | server.py:125 | fit progress: (5, 0.847629810933813, {'accuracy': 0.5866}, 28.627830034005456)
DEBUG flwr 2024-03-20 03:04:37,541 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:37,710 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:37,710 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:37,845 | server.py:236 | fit_round 6 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:37,876 | server.py:125 | fit progress: (6, 0.8433965285223946, {'accuracy': 0.5908}, 28.965886079939082)
DEBUG flwr 2024-03-20 03:04:37,876 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:38,040 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:38,040 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:38,174 | server.py:236 | fit_round 7 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:38,231 | server.py:125 | fit progress: (7, 0.8443458840434834, {'accuracy': 0.5917}, 29.321174253942445)
DEBUG flwr 2024-03-20 03:04:38,233 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:38,398 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:38,398 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:38,529 | server.py:236 | fit_round 8 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:38,587 | server.py:125 | fit progress: (8, 0.8405311652999254, {'accuracy': 0.5845}, 29.677152344956994)
DEBUG flwr 2024-03-20 03:04:38,589 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:38,756 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:38,757 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:38,886 | server.py:236 | fit_round 9 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:38,917 | server.py:125 | fit progress: (9, 0.8466688003092162, {'accuracy': 0.5954}, 30.006414338946342)
DEBUG flwr 2024-03-20 03:04:38,918 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:39,081 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:04:39,081 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:39,213 | server.py:236 | fit_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:39,268 | server.py:125 | fit progress: (10, 0.8364960356687247, {'accuracy': 0.5969}, 30.357686269911937)
DEBUG flwr 2024-03-20 03:04:39,271 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:04:39,436 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:04:39,437 | server.py:153 | FL finished in 30.526390937971883
INFO flwr 2024-03-20 03:04:39,437 | app.py:226 | app_fit: losses_distributed [(1, 0.9502012968063355), (2, 0.9852092885971069), (3, 0.9529062342643738), (4, 0.8574461781978607), (5, 0.8476225543022156), (6, 0.8437212324142456), (7, 0.8559844243526459), (8, 0.8499430203437806), (9, 0.8479217088222504), (10, 0.851287910938263)]
INFO flwr 2024-03-20 03:04:39,437 | app.py:227 | app_fit: metrics_distributed_fit {}
INFO flwr 2024-03-20 03:04:39,437 | app.py:228 | app_fit: metrics_distributed {}
INFO flwr 2024-03-20 03:04:39,437 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9468810565613976), (2, 0.9726695070095153), (3, 0.9412194663450669), (4, 0.8576799357390892), (5, 0.847629810933813), (6, 0.8433965285223946), (7, 0.8443458840434834), (8, 0.8405311652999254), (9, 0.8466688003092162), (10, 0.8364960356687247)]
INFO flwr 2024-03-20 03:04:39,437 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5412), (2, 0.5277), (3, 0.5982), (4, 0.5833), (5, 0.5866), (6, 0.5908), (7, 0.5917), (8, 0.5845), (9, 0.5954), (10, 0.5969)]}
/home/zahil_c/flower-federated-logistic-regression/venv/lib/python3.11/site-packages/sklearn/base.py:432: UserWarning: X has feature names, but LogisticRegression was fitted without feature names
  warnings.warn(
Loop 6
Starting Krum server
INFO flwr 2024-03-20 03:04:44,600 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
INFO flwr 2024-03-20 03:04:44,614 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
INFO flwr 2024-03-20 03:04:44,614 | server.py:89 | Initializing global parameters
INFO flwr 2024-03-20 03:04:44,615 | server.py:276 | Requesting initial parameters from one random client
INFO flwr 2024-03-20 03:06:02,361 | server.py:280 | Received initial parameters from one random client
INFO flwr 2024-03-20 03:06:02,361 | server.py:91 | Evaluating initial parameters
INFO flwr 2024-03-20 03:06:02,382 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
INFO flwr 2024-03-20 03:06:02,382 | server.py:104 | FL starting
DEBUG flwr 2024-03-20 03:06:11,077 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:11,093 | server.py:236 | fit_round 1 received 2 results and 0 failures
WARNING flwr 2024-03-20 03:06:11,094 | krum.py:153 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-03-20 03:06:11,116 | server.py:125 | fit progress: (1, 0.9413759320184186, {'accuracy': 0.5688}, 8.733065742999315)
DEBUG flwr 2024-03-20 03:06:11,119 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:11,615 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
WARNING flwr 2024-03-20 03:06:11,615 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
DEBUG flwr 2024-03-20 03:06:11,615 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:11,758 | server.py:236 | fit_round 2 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:11,807 | server.py:125 | fit progress: (2, 0.9875500078369234, {'accuracy': 0.5233}, 9.42371052200906)
DEBUG flwr 2024-03-20 03:06:11,807 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:11,996 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:11,996 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:12,134 | server.py:236 | fit_round 3 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:12,191 | server.py:125 | fit progress: (3, 0.9890705014107136, {'accuracy': 0.5879}, 9.808106304961257)
DEBUG flwr 2024-03-20 03:06:12,192 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:12,368 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:12,368 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:12,504 | server.py:236 | fit_round 4 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:12,555 | server.py:125 | fit progress: (4, 0.9765658971302419, {'accuracy': 0.5246}, 10.171715843025595)
DEBUG flwr 2024-03-20 03:06:12,555 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:12,752 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:12,752 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:12,880 | server.py:236 | fit_round 5 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:12,938 | server.py:125 | fit progress: (5, 0.990308757811712, {'accuracy': 0.589}, 10.555603996035643)
DEBUG flwr 2024-03-20 03:06:12,942 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:13,108 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:13,108 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:13,238 | server.py:236 | fit_round 6 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:13,287 | server.py:125 | fit progress: (6, 0.9638036918684336, {'accuracy': 0.5301}, 10.904613074031658)
DEBUG flwr 2024-03-20 03:06:13,288 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:13,458 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:13,459 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:13,596 | server.py:236 | fit_round 7 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:13,731 | server.py:125 | fit progress: (7, 1.0098630775395507, {'accuracy': 0.5917}, 11.348170739016496)
DEBUG flwr 2024-03-20 03:06:13,733 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:13,911 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:13,912 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:14,034 | server.py:236 | fit_round 8 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:14,099 | server.py:125 | fit progress: (8, 0.9463952954865333, {'accuracy': 0.5393}, 11.716144419042394)
DEBUG flwr 2024-03-20 03:06:14,100 | server.py:173 | evaluate_round 8: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:14,262 | server.py:187 | evaluate_round 8 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:14,262 | server.py:222 | fit_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:14,391 | server.py:236 | fit_round 9 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:14,423 | server.py:125 | fit progress: (9, 1.0066591762558648, {'accuracy': 0.5871}, 12.039894592948258)
DEBUG flwr 2024-03-20 03:06:14,423 | server.py:173 | evaluate_round 9: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:14,589 | server.py:187 | evaluate_round 9 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:06:14,589 | server.py:222 | fit_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:14,712 | server.py:236 | fit_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:14,762 | server.py:125 | fit progress: (10, 0.9408347435583825, {'accuracy': 0.5418}, 12.37900656601414)
DEBUG flwr 2024-03-20 03:06:14,763 | server.py:173 | evaluate_round 10: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:06:14,967 | server.py:187 | evaluate_round 10 received 50 results and 0 failures
INFO flwr 2024-03-20 03:06:14,967 | server.py:153 | FL finished in 12.584240654017776
INFO flwr 2024-03-20 03:06:14,968 | app.py:226 | app_fit: losses_distributed [(1, 0.9587231040000915), (2, 0.9805947160720825), (3, 1.024303718805313), (4, 0.9895830178260803), (5, 1.0218904519081116), (6, 0.9837198257446289), (7, 1.051113374233246), (8, 0.9621564865112304), (9, 1.0315602767467498), (10, 0.9603661835193634)]
INFO flwr 2024-03-20 03:06:14,968 | app.py:227 | app_fit: metrics_distributed_fit {}
INFO flwr 2024-03-20 03:06:14,968 | app.py:228 | app_fit: metrics_distributed {}
INFO flwr 2024-03-20 03:06:14,969 | app.py:229 | app_fit: losses_centralized [(0, 1.0986122886681096), (1, 0.9413759320184186), (2, 0.9875500078369234), (3, 0.9890705014107136), (4, 0.9765658971302419), (5, 0.990308757811712), (6, 0.9638036918684336), (7, 1.0098630775395507), (8, 0.9463952954865333), (9, 1.0066591762558648), (10, 0.9408347435583825)]
INFO flwr 2024-03-20 03:06:14,969 | app.py:230 | app_fit: metrics_centralized {'accuracy': [(0, 0.2894), (1, 0.5688), (2, 0.5233), (3, 0.5879), (4, 0.5246), (5, 0.589), (6, 0.5301), (7, 0.5917), (8, 0.5393), (9, 0.5871), (10, 0.5418)]}
/home/zahil_c/flower-federated-logistic-regression/venv/lib/python3.11/site-packages/sklearn/base.py:432: UserWarning: X has feature names, but LogisticRegression was fitted without feature names
  warnings.warn(
Loop 7
Starting Krum server
INFO flwr 2024-03-20 03:06:21,933 | app.py:163 | Starting Flower server, config: ServerConfig(num_rounds=10, round_timeout=None)
INFO flwr 2024-03-20 03:06:21,946 | app.py:176 | Flower ECE: gRPC server running (10 rounds), SSL is disabled
INFO flwr 2024-03-20 03:06:21,946 | server.py:89 | Initializing global parameters
INFO flwr 2024-03-20 03:06:21,946 | server.py:276 | Requesting initial parameters from one random client
INFO flwr 2024-03-20 03:07:39,521 | server.py:280 | Received initial parameters from one random client
INFO flwr 2024-03-20 03:07:39,521 | server.py:91 | Evaluating initial parameters
INFO flwr 2024-03-20 03:07:39,541 | server.py:94 | initial parameters (loss, other metrics): 1.0986122886681096, {'accuracy': 0.2894}
INFO flwr 2024-03-20 03:07:39,541 | server.py:104 | FL starting
DEBUG flwr 2024-03-20 03:07:47,230 | server.py:222 | fit_round 1: strategy sampled 2 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:47,249 | server.py:236 | fit_round 1 received 2 results and 0 failures
WARNING flwr 2024-03-20 03:07:47,250 | krum.py:153 | No fit_metrics_aggregation_fn provided
INFO flwr 2024-03-20 03:07:47,269 | server.py:125 | fit progress: (1, 0.9831525524711479, {'accuracy': 0.5642}, 7.727738132001832)
DEBUG flwr 2024-03-20 03:07:47,270 | server.py:173 | evaluate_round 1: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:48,107 | server.py:187 | evaluate_round 1 received 50 results and 0 failures
WARNING flwr 2024-03-20 03:07:48,107 | fedavg.py:281 | No evaluate_metrics_aggregation_fn provided
DEBUG flwr 2024-03-20 03:07:48,107 | server.py:222 | fit_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:48,382 | server.py:236 | fit_round 2 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:48,438 | server.py:125 | fit progress: (2, 0.973509349086904, {'accuracy': 0.5311}, 8.896489862934686)
DEBUG flwr 2024-03-20 03:07:48,440 | server.py:173 | evaluate_round 2: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:48,629 | server.py:187 | evaluate_round 2 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:48,630 | server.py:222 | fit_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:48,776 | server.py:236 | fit_round 3 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:48,806 | server.py:125 | fit progress: (3, 1.0033175337066431, {'accuracy': 0.5877}, 9.263953475980088)
DEBUG flwr 2024-03-20 03:07:48,806 | server.py:173 | evaluate_round 3: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:48,995 | server.py:187 | evaluate_round 3 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:48,995 | server.py:222 | fit_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:49,150 | server.py:236 | fit_round 4 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:49,204 | server.py:125 | fit progress: (4, 0.986513112515094, {'accuracy': 0.5244}, 9.662303294986486)
DEBUG flwr 2024-03-20 03:07:49,205 | server.py:173 | evaluate_round 4: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:49,394 | server.py:187 | evaluate_round 4 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:49,395 | server.py:222 | fit_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:49,535 | server.py:236 | fit_round 5 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:49,590 | server.py:125 | fit progress: (5, 0.9888463784720909, {'accuracy': 0.5881}, 10.048872193903662)
DEBUG flwr 2024-03-20 03:07:49,593 | server.py:173 | evaluate_round 5: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:49,803 | server.py:187 | evaluate_round 5 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:49,803 | server.py:222 | fit_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:49,936 | server.py:236 | fit_round 6 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:49,966 | server.py:125 | fit progress: (6, 0.8504528392957327, {'accuracy': 0.5908}, 10.424579035956413)
DEBUG flwr 2024-03-20 03:07:49,967 | server.py:173 | evaluate_round 6: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:50,144 | server.py:187 | evaluate_round 6 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:50,145 | server.py:222 | fit_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:50,269 | server.py:236 | fit_round 7 received 50 results and 0 failures
INFO flwr 2024-03-20 03:07:50,312 | server.py:125 | fit progress: (7, 0.8831444552379962, {'accuracy': 0.5901}, 10.770820120931603)
DEBUG flwr 2024-03-20 03:07:50,313 | server.py:173 | evaluate_round 7: strategy sampled 50 clients (out of 100)
DEBUG flwr 2024-03-20 03:07:50,508 | server.py:187 | evaluate_round 7 received 50 results and 0 failures
DEBUG flwr 2024-03-20 03:07:50,509 | server.py:222 | fit_round 8: strategy sampled 50 clients (out of 100)
